tripminutes,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start hour,start day,weekday,day,age,tripminutes
6,388,2020-03-02 07:00:52.815,2020-03-02 07:07:21.707,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3202,Newport PATH,40.7272235,-74.03375890000001,42152,Subscriber,1993,2,7,2,0,Weekday,27,6
3,229,2020-03-02 07:01:42.383,2020-03-02 07:05:32.223,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,42144,Subscriber,1969,1,7,2,0,Weekday,51,3
1,81,2020-03-02 07:02:11.332,2020-03-02 07:03:33.124,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.03375890000001,42540,Subscriber,1981,1,7,2,0,Weekday,39,1
11,703,2020-03-02 07:02:25.322,2020-03-02 07:14:08.376,3268,Lafayette Park,40.71346382669195,-74.06285852193831,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42617,Subscriber,1997,2,7,2,0,Weekday,23,11
3,190,2020-03-02 07:02:42.340,2020-03-02 07:05:52.638,3267,Morris Canal,40.7124188237569,-74.03852552175522,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42337,Subscriber,1989,1,7,2,0,Weekday,31,3
1,97,2020-03-02 07:03:16.007,2020-03-02 07:04:53.708,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.71925170000001,-74.034234,42238,Subscriber,1985,2,7,2,0,Weekday,35,1
7,434,2020-03-02 07:04:20.263,2020-03-02 07:11:34.454,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42470,Subscriber,1982,1,7,2,0,Weekday,38,7
11,705,2020-03-02 07:04:48.500,2020-03-02 07:16:33.896,3268,Lafayette Park,40.71346382669195,-74.06285852193831,3185,City Hall,40.717732500000004,-74.04384499999999,42276,Subscriber,1980,1,7,2,0,Weekday,40,11
5,310,2020-03-02 07:06:52.191,2020-03-02 07:12:02.429,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42453,Subscriber,1985,1,7,2,0,Weekday,35,5
6,403,2020-03-02 07:08:05.913,2020-03-02 07:14:49.215,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3195,Sip Ave,40.73089709786179,-74.06391263008119,42157,Customer,1969,0,7,2,0,Weekday,51,6
4,245,2020-03-02 07:08:42.098,2020-03-02 07:12:47.137,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3639,Harborside,40.71925170000001,-74.034234,42452,Subscriber,1984,2,7,2,0,Weekday,36,4
1,79,2020-03-02 07:09:28.758,2020-03-02 07:10:48.077,3211,Newark Ave,40.72152515,-74.046304543,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42258,Subscriber,1993,1,7,2,0,Weekday,27,1
4,288,2020-03-02 07:10:15.110,2020-03-02 07:15:03.537,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42376,Subscriber,1977,1,7,2,0,Weekday,43,4
6,373,2020-03-02 07:10:17.612,2020-03-02 07:16:31.260,3202,Newport PATH,40.7272235,-74.03375890000001,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42540,Subscriber,1992,2,7,2,0,Weekday,28,6
13,809,2020-03-02 07:11:08.620,2020-03-02 07:24:38.393,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42516,Subscriber,1964,1,7,2,0,Weekday,56,13
4,281,2020-03-02 07:11:28.349,2020-03-02 07:16:10.240,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3202,Newport PATH,40.7272235,-74.03375890000001,42490,Subscriber,1968,1,7,2,0,Weekday,52,4
3,212,2020-03-02 07:11:42.477,2020-03-02 07:15:15.337,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42107,Subscriber,1993,1,7,2,0,Weekday,27,3
5,346,2020-03-02 07:13:25.436,2020-03-02 07:19:12.227,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42173,Subscriber,1968,1,7,2,0,Weekday,52,5
4,273,2020-03-02 07:14:41.666,2020-03-02 07:19:14.895,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,17273,Subscriber,1984,1,7,2,0,Weekday,36,4
10,652,2020-03-02 07:16:58.581,2020-03-02 07:27:50.760,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3195,Sip Ave,40.73089709786179,-74.06391263008119,42616,Subscriber,1984,2,7,2,0,Weekday,36,10
3,183,2020-03-02 07:17:46.155,2020-03-02 07:20:49.900,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3681,Grand St,40.71517767732029,-74.03768330812454,42136,Subscriber,1985,1,7,2,0,Weekday,35,3
5,300,2020-03-02 07:19:49.190,2020-03-02 07:24:49.693,3207,Oakland Ave,40.7376037,-74.05247829999999,3640,Journal Square,40.733670000000004,-74.0625,42408,Subscriber,1987,2,7,2,0,Weekday,33,5
5,311,2020-03-02 07:20:33.773,2020-03-02 07:25:45.610,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42124,Subscriber,1989,1,7,2,0,Weekday,31,5
7,463,2020-03-02 07:21:53.019,2020-03-02 07:29:36.812,3268,Lafayette Park,40.71346382669195,-74.06285852193831,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42339,Subscriber,1991,1,7,2,0,Weekday,29,7
3,209,2020-03-02 07:22:17.053,2020-03-02 07:25:46.996,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,42406,Subscriber,1990,1,7,2,0,Weekday,30,3
4,266,2020-03-02 07:22:25.884,2020-03-02 07:26:52.319,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3195,Sip Ave,40.73089709786179,-74.06391263008119,42138,Subscriber,1974,1,7,2,0,Weekday,46,4
4,297,2020-03-02 07:23:19.280,2020-03-02 07:28:17.176,3280,Astor Place,40.71928220070703,-74.07126188278198,3694,Jackson Square,40.71113,-74.0789,42542,Subscriber,1984,1,7,2,0,Weekday,36,4
14,845,2020-03-02 07:24:07.439,2020-03-02 07:38:12.558,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3639,Harborside,40.71925170000001,-74.034234,42385,Subscriber,1960,1,7,2,0,Weekday,60,14
6,379,2020-03-02 07:24:24.948,2020-03-02 07:30:44.256,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3481,York St,40.71649,-74.04105,42481,Subscriber,1993,0,7,2,0,Weekday,27,6
10,620,2020-03-02 07:26:04.653,2020-03-02 07:36:25.611,3191,Union St,40.71821129999999,-74.08363940000001,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42206,Subscriber,1991,1,7,2,0,Weekday,29,10
4,297,2020-03-02 07:26:33.643,2020-03-02 07:31:30.975,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42125,Subscriber,1974,2,7,2,0,Weekday,46,4
9,545,2020-03-02 07:27:20.764,2020-03-02 07:36:26.669,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3638,Washington St,40.7242941,-74.0354826,42477,Subscriber,1972,1,7,2,0,Weekday,48,9
26,1565,2020-03-02 07:27:23.496,2020-03-02 07:53:29.435,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42371,Subscriber,1982,1,7,2,0,Weekday,38,26
7,426,2020-03-02 07:27:53.736,2020-03-02 07:35:00.485,3280,Astor Place,40.71928220070703,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008119,42381,Subscriber,1986,1,7,2,0,Weekday,34,7
2,145,2020-03-02 07:27:58.188,2020-03-02 07:30:23.501,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42413,Subscriber,1996,2,7,2,0,Weekday,24,2
7,431,2020-03-02 07:28:07.163,2020-03-02 07:35:18.556,3280,Astor Place,40.71928220070703,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008119,42237,Subscriber,1986,2,7,2,0,Weekday,34,7
16,978,2020-03-02 07:28:15.916,2020-03-02 07:44:34.176,3207,Oakland Ave,40.7376037,-74.05247829999999,3202,Newport PATH,40.7272235,-74.03375890000001,42392,Subscriber,1988,1,7,2,0,Weekday,32,16
1,101,2020-03-02 07:31:14.973,2020-03-02 07:32:56.323,3639,Harborside,40.71925170000001,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42610,Subscriber,1991,1,7,2,0,Weekday,29,1
5,357,2020-03-02 07:31:17.371,2020-03-02 07:37:15.116,3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,3640,Journal Square,40.733670000000004,-74.0625,42319,Subscriber,1980,1,7,2,0,Weekday,40,5
11,711,2020-03-02 07:31:39.194,2020-03-02 07:43:30.562,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3639,Harborside,40.71925170000001,-74.034234,42476,Subscriber,1986,1,7,2,0,Weekday,34,11
3,237,2020-03-02 07:32:10.937,2020-03-02 07:36:08.089,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42569,Subscriber,1990,1,7,2,0,Weekday,30,3
2,164,2020-03-02 07:32:21.286,2020-03-02 07:35:06.181,3640,Journal Square,40.733670000000004,-74.0625,3201,Dey St,40.737711,-74.066921,42408,Subscriber,1998,1,7,2,0,Weekday,22,2
10,651,2020-03-02 07:33:43.631,2020-03-02 07:44:35.165,3267,Morris Canal,40.7124188237569,-74.03852552175522,3202,Newport PATH,40.7272235,-74.03375890000001,42432,Subscriber,1959,2,7,2,0,Weekday,61,10
26,1577,2020-03-02 07:36:28.423,2020-03-02 08:02:46.013,3191,Union St,40.71821129999999,-74.08363940000001,3195,Sip Ave,40.73089709786179,-74.06391263008119,42526,Subscriber,1987,2,7,2,0,Weekday,33,26
3,224,2020-03-02 07:36:53.351,2020-03-02 07:40:38.290,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42200,Subscriber,1983,2,7,2,0,Weekday,37,3
6,417,2020-03-02 07:38:18.544,2020-03-02 07:45:15.837,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42529,Subscriber,1986,2,7,2,0,Weekday,34,6
9,563,2020-03-02 07:38:19.047,2020-03-02 07:47:42.907,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42329,Subscriber,1985,1,7,2,0,Weekday,35,9
1,111,2020-03-02 07:38:49.364,2020-03-02 07:40:40.423,3209,Brunswick St,40.7241765,-74.05065640000001,3211,Newark Ave,40.72152515,-74.046304543,42388,Subscriber,1993,1,7,2,0,Weekday,27,1
5,332,2020-03-02 07:39:00.854,2020-03-02 07:44:33.174,3267,Morris Canal,40.7124188237569,-74.03852552175522,3639,Harborside,40.71925170000001,-74.034234,42148,Subscriber,1993,1,7,2,0,Weekday,27,5
3,236,2020-03-02 07:39:01.198,2020-03-02 07:42:57.722,3207,Oakland Ave,40.7376037,-74.05247829999999,3640,Journal Square,40.733670000000004,-74.0625,42239,Subscriber,1986,1,7,2,0,Weekday,34,3
3,213,2020-03-02 07:39:04.268,2020-03-02 07:42:37.537,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42473,Subscriber,1987,1,7,2,0,Weekday,33,3
7,431,2020-03-02 07:39:22.295,2020-03-02 07:46:33.994,3483,Montgomery St,40.71942,-74.05099,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42205,Subscriber,1972,2,7,2,0,Weekday,48,7
7,443,2020-03-02 07:42:03.121,2020-03-02 07:49:26.867,3195,Sip Ave,40.73089709786179,-74.06391263008119,3193,Lincoln Park,40.7246050998869,-74.07840594649316,42486,Subscriber,1983,1,7,2,0,Weekday,37,7
15,928,2020-03-02 07:42:40.556,2020-03-02 07:58:09.491,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3187,Warren St,40.721123600000006,-74.03805095,42411,Subscriber,1985,1,7,2,0,Weekday,35,15
5,355,2020-03-02 07:44:12.642,2020-03-02 07:50:08.345,3207,Oakland Ave,40.7376037,-74.05247829999999,3640,Journal Square,40.733670000000004,-74.0625,42576,Subscriber,1991,2,7,2,0,Weekday,29,5
5,309,2020-03-02 07:44:36.700,2020-03-02 07:49:45.922,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3185,City Hall,40.717732500000004,-74.04384499999999,42500,Subscriber,1987,2,7,2,0,Weekday,33,5
4,271,2020-03-02 07:45:24.948,2020-03-02 07:49:56.032,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42211,Subscriber,1987,1,7,2,0,Weekday,33,4
5,332,2020-03-02 07:45:41.157,2020-03-02 07:51:13.862,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42132,Subscriber,1969,0,7,2,0,Weekday,51,5
10,614,2020-03-02 07:46:56.132,2020-03-02 07:57:10.132,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3185,City Hall,40.717732500000004,-74.04384499999999,38231,Subscriber,1954,1,7,2,0,Weekday,66,10
4,252,2020-03-02 07:48:15.636,2020-03-02 07:52:28.147,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42298,Subscriber,1976,1,7,2,0,Weekday,44,4
6,400,2020-03-02 07:48:24.647,2020-03-02 07:55:05.203,3268,Lafayette Park,40.71346382669195,-74.06285852193831,3185,City Hall,40.717732500000004,-74.04384499999999,42332,Subscriber,1992,1,7,2,0,Weekday,28,6
7,463,2020-03-02 07:48:25.023,2020-03-02 07:56:08.064,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73089709786179,-74.06391263008119,42272,Subscriber,1962,1,7,2,0,Weekday,58,7
3,212,2020-03-02 07:49:08.588,2020-03-02 07:52:41.183,3279,Dixon Mills,40.72163014263835,-74.04996782541275,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42504,Subscriber,1994,1,7,2,0,Weekday,26,3
4,286,2020-03-02 07:49:29.032,2020-03-02 07:54:15.985,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3681,Grand St,40.71517767732029,-74.03768330812454,42137,Subscriber,1985,1,7,2,0,Weekday,35,4
11,686,2020-03-02 07:50:00.774,2020-03-02 08:01:27.397,3209,Brunswick St,40.7241765,-74.05065640000001,3681,Grand St,40.71517767732029,-74.03768330812454,42227,Subscriber,1976,1,7,2,0,Weekday,44,11
4,250,2020-03-02 07:50:28.666,2020-03-02 07:54:39.369,3195,Sip Ave,40.73089709786179,-74.06391263008119,3194,McGinley Square,40.7253399253558,-74.06762212514876,26273,Subscriber,1955,1,7,2,0,Weekday,65,4
6,397,2020-03-02 07:52:42.412,2020-03-02 07:59:19.758,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3185,City Hall,40.717732500000004,-74.04384499999999,42482,Subscriber,1987,1,7,2,0,Weekday,33,6
7,460,2020-03-02 07:54:23.548,2020-03-02 08:02:03.702,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3185,City Hall,40.717732500000004,-74.04384499999999,42445,Subscriber,1988,2,7,2,0,Weekday,32,7
12,756,2020-03-02 07:54:39.839,2020-03-02 08:07:16.493,3187,Warren St,40.721123600000006,-74.03805095,3194,McGinley Square,40.7253399253558,-74.06762212514876,42203,Subscriber,1984,1,7,2,0,Weekday,36,12
16,961,2020-03-02 07:54:58.477,2020-03-02 08:10:59.977,3209,Brunswick St,40.7241765,-74.05065640000001,3184,Paulus Hook,40.7141454,-74.0335519,42468,Subscriber,1976,0,7,2,0,Weekday,44,16
7,455,2020-03-02 07:55:35.687,2020-03-02 08:03:11.096,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3195,Sip Ave,40.73089709786179,-74.06391263008119,42574,Subscriber,1992,1,7,2,0,Weekday,28,7
12,722,2020-03-02 07:56:06.632,2020-03-02 08:08:09.282,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3185,City Hall,40.717732500000004,-74.04384499999999,42582,Subscriber,1980,1,7,2,0,Weekday,40,12
6,374,2020-03-02 07:57:42.924,2020-03-02 08:03:57.492,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3185,City Hall,40.717732500000004,-74.04384499999999,42365,Subscriber,1978,1,7,2,0,Weekday,42,6
1,113,2020-03-02 07:58:22.737,2020-03-02 08:00:16.711,3213,Van Vorst Park,40.71848892,-74.047726625,3185,City Hall,40.717732500000004,-74.04384499999999,42111,Subscriber,1988,1,7,2,0,Weekday,32,1
4,240,2020-03-02 08:00:36.336,2020-03-02 08:04:36.888,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42446,Subscriber,1984,2,8,2,0,Weekday,36,4
5,342,2020-03-02 08:01:35.432,2020-03-02 08:07:18.380,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42151,Subscriber,1979,1,8,2,0,Weekday,41,5
5,354,2020-03-02 08:01:36.429,2020-03-02 08:07:31.375,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42241,Subscriber,1982,1,8,2,0,Weekday,38,5
1,101,2020-03-02 08:01:42.824,2020-03-02 08:03:24.366,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.03375890000001,42489,Subscriber,1983,2,8,2,0,Weekday,37,1
4,241,2020-03-02 08:02:00.240,2020-03-02 08:06:01.717,3194,McGinley Square,40.7253399253558,-74.06762212514876,3195,Sip Ave,40.73089709786179,-74.06391263008119,26273,Subscriber,1960,1,8,2,0,Weekday,60,4
7,452,2020-03-02 08:02:10.415,2020-03-02 08:09:43.119,3202,Newport PATH,40.7272235,-74.03375890000001,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42490,Subscriber,1989,1,8,2,0,Weekday,31,7
23,1397,2020-03-02 08:04:21.113,2020-03-02 08:27:38.387,3640,Journal Square,40.733670000000004,-74.0625,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42239,Subscriber,1983,1,8,2,0,Weekday,37,23
8,492,2020-03-02 08:04:44.958,2020-03-02 08:12:57.100,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3279,Dixon Mills,40.72163014263835,-74.04996782541275,42117,Subscriber,1982,1,8,2,0,Weekday,38,8
8,503,2020-03-02 08:04:45.018,2020-03-02 08:13:08.710,3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,3640,Journal Square,40.733670000000004,-74.0625,42189,Subscriber,1991,1,8,2,0,Weekday,29,8
7,457,2020-03-02 08:05:36.868,2020-03-02 08:13:14.325,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3211,Newark Ave,40.72152515,-74.046304543,42252,Subscriber,1994,2,8,2,0,Weekday,26,7
10,648,2020-03-02 08:06:06.533,2020-03-02 08:16:54.950,3184,Paulus Hook,40.7141454,-74.0335519,3638,Washington St,40.7242941,-74.0354826,42309,Subscriber,1977,1,8,2,0,Weekday,43,10
6,375,2020-03-02 08:07:21.325,2020-03-02 08:13:36.347,3209,Brunswick St,40.7241765,-74.05065640000001,3211,Newark Ave,40.72152515,-74.046304543,42270,Subscriber,1995,2,8,2,0,Weekday,25,6
2,120,2020-03-02 08:07:39.859,2020-03-02 08:09:40.308,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3202,Newport PATH,40.7272235,-74.03375890000001,42394,Subscriber,1978,2,8,2,0,Weekday,42,2
9,554,2020-03-02 08:07:48.425,2020-03-02 08:17:02.619,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3185,City Hall,40.717732500000004,-74.04384499999999,42343,Subscriber,1969,1,8,2,0,Weekday,51,9
4,246,2020-03-02 08:08:25.869,2020-03-02 08:12:31.876,3267,Morris Canal,40.7124188237569,-74.03852552175522,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42106,Subscriber,1983,1,8,2,0,Weekday,37,4
16,969,2020-03-02 08:11:41.291,2020-03-02 08:27:50.607,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3185,City Hall,40.717732500000004,-74.04384499999999,42419,Subscriber,1982,1,8,2,0,Weekday,38,16
8,505,2020-03-02 08:12:39.999,2020-03-02 08:21:05.778,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42516,Subscriber,1981,1,8,2,0,Weekday,39,8
6,398,2020-03-02 08:13:44.385,2020-03-02 08:20:22.572,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3185,City Hall,40.717732500000004,-74.04384499999999,42156,Subscriber,1984,2,8,2,0,Weekday,36,6
32,1933,2020-03-02 08:14:11.852,2020-03-02 08:46:25.006,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3267,Morris Canal,40.7124188237569,-74.03852552175522,42187,Subscriber,1975,1,8,2,0,Weekday,45,32
2,158,2020-03-02 08:16:22.867,2020-03-02 08:19:01.807,3209,Brunswick St,40.7241765,-74.05065640000001,3211,Newark Ave,40.72152515,-74.046304543,42110,Subscriber,1988,2,8,2,0,Weekday,32,2
12,772,2020-03-02 08:17:18.841,2020-03-02 08:30:11.600,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42453,Subscriber,1977,1,8,2,0,Weekday,43,12
19,1147,2020-03-02 08:17:33.645,2020-03-02 08:36:41.398,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42423,Subscriber,1977,1,8,2,0,Weekday,43,19
2,170,2020-03-02 08:17:56.483,2020-03-02 08:20:47.386,3209,Brunswick St,40.7241765,-74.05065640000001,3211,Newark Ave,40.72152515,-74.046304543,42609,Subscriber,1981,2,8,2,0,Weekday,39,2
5,316,2020-03-02 08:18:14.378,2020-03-02 08:23:30.390,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,42148,Subscriber,1996,2,8,2,0,Weekday,24,5
2,129,2020-03-02 08:19:50.169,2020-03-02 08:21:59.958,3209,Brunswick St,40.7241765,-74.05065640000001,3211,Newark Ave,40.72152515,-74.046304543,42472,Subscriber,1984,1,8,2,0,Weekday,36,2
7,472,2020-03-02 08:20:20.300,2020-03-02 08:28:12.551,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3202,Newport PATH,40.7272235,-74.03375890000001,42525,Subscriber,1985,1,8,2,0,Weekday,35,7
11,715,2020-03-02 08:22:22.239,2020-03-02 08:34:17.463,3209,Brunswick St,40.7241765,-74.05065640000001,3681,Grand St,40.71517767732029,-74.03768330812454,42246,Subscriber,1977,2,8,2,0,Weekday,43,11
3,212,2020-03-02 08:22:28.913,2020-03-02 08:26:01.547,3194,McGinley Square,40.7253399253558,-74.06762212514876,3195,Sip Ave,40.73089709786179,-74.06391263008119,42203,Subscriber,1985,2,8,2,0,Weekday,35,3
4,264,2020-03-02 08:23:19.895,2020-03-02 08:27:44.250,3209,Brunswick St,40.7241765,-74.05065640000001,3185,City Hall,40.717732500000004,-74.04384499999999,42184,Subscriber,1975,1,8,2,0,Weekday,45,4
2,178,2020-03-02 08:23:26.774,2020-03-02 08:26:25.524,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42410,Subscriber,1994,1,8,2,0,Weekday,26,2
8,512,2020-03-02 08:23:54.035,2020-03-02 08:32:26.989,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3202,Newport PATH,40.7272235,-74.03375890000001,42475,Subscriber,1989,1,8,2,0,Weekday,31,8
